model,slice,group,n,positive_rate,mean_prediction,brier,logloss,ece,baseline_brier,baseline_logloss,baseline_ece,brier_delta,logloss_delta,auc,average_precision,ece_delta
copula_global,currency,TJS,582,0.15807560137457044,0.2668422672664498,0.13854398914248137,0.4533655833329024,0.12173436037710858,0.13594335339806202,0.4459489844455212,0.03804832085802693,0.0026006357444193495,0.007416598887381165,0.6616903283052351,0.34021145153519294,0.08368603951908166
copula_global,currency,UZS,582,0.14776632302405499,0.24293384197739643,0.12888662540910387,0.42961512981892686,0.11058793029888252,0.1301705113121031,0.4338278957251116,0.049337510515530605,-0.0012838859029992433,-0.0042127659061847456,0.7106620405101276,0.3417908859250886,0.06125041978335191
copula_global,year,2025,1825,0.08712328767123288,0.2368657232643324,0.099254181509694,0.3643736748316321,0.1523657333118395,0.0918269067925903,0.3408907816991181,0.09340597880844757,0.007427274717103707,0.023482893132514004,0.6161615589632079,0.23827210572136165,0.05895975450339193
copula_global,year,2026,1085,0.22119815668202766,0.2600341547058238,0.16462824843381035,0.5086966283355077,0.07530816680136332,0.17889207969303053,0.5534972962603937,0.07513541209246463,-0.014263831259220178,-0.04480066792488602,0.6988634122287968,0.4009691528255983,0.00017275470889868694
copula_global,currency_year,AMD:2025,365,0.0821917808219178,0.23608634025096975,0.09649301794894354,0.3583976874162943,0.17358660634043704,0.09493033753036516,0.35273272496636876,0.12284183894163633,0.0015626804185783771,0.005664962449925537,0.6302985074626866,0.3158149982213481,0.05074476739880071
copula_global,currency_year,AMD:2026,217,0.22119815668202766,0.2678649224713604,0.1634362616994911,0.505919300098042,0.10349798079073858,0.17764758254334806,0.5483224652748452,0.06304722655954514,-0.014211320843856956,-0.042403165176803204,0.7307075936883629,0.4414349778854627,0.04045075423119343
copula_global,currency_year,KGS:2025,365,0.0821917808219178,0.2233485836806399,0.09361160813300418,0.35006801604720106,0.14115680285872204,0.09346314690462548,0.34892677558393387,0.11284100031208372,0.00014846122837869347,0.0011412404632671902,0.6260696517412936,0.2576768686286041,0.02831580254663832
copula_global,currency_year,KGS:2026,217,0.19815668202764977,0.25287597097545894,0.15379528946348725,0.4847100845637572,0.09479565977115464,0.1620118332977598,0.5100117661481611,0.04669679490208442,-0.00821654383427256,-0.025301681584403934,0.718791766907244,0.41436113793946516,0.048098864869070224
copula_global,currency_year,KZT:2025,365,0.049315068493150684,0.22362568769282998,0.07875417917696691,0.31794886769813335,0.17431061919967933,0.05969088942650255,0.2571765675650781,0.09959900875021223,0.019063289750464354,0.060772300133055235,0.3485430675632405,0.03715025979748754,0.0747116104494671
copula_global,currency_year,KZT:2026,217,0.23963133640552994,0.2553429037439018,0.17116683232711072,0.5226503608838013,0.05412784465983314,0.19606844426328982,0.6037161553143005,0.11768823198168604,-0.024901611936179097,-0.0810657944304991,0.7120629370629371,0.48498598847041924,-0.0635603873218529
copula_global,currency_year,TJS:2025,365,0.14246575342465753,0.26687435347366495,0.13221451567735928,0.4402496012706127,0.13752508864270716,0.12685622013681985,0.42466436369457583,0.04528020136083672,0.005358295540539432,0.015585237576036859,0.6437085278938314,0.3869590964247246,0.09224488728187044
copula_global,currency_year,TJS:2026,217,0.18433179723502305,0.2667882973787377,0.14919033851929964,0.4754270278155554,0.11186376116846307,0.15122816280061224,0.48175030506347055,0.02588409789247126,-0.0020378242813126057,-0.006323277247915149,0.7067796610169491,0.3502232259627147,0.08597966327599181
copula_global,currency_year,UZS:2025,365,0.07945205479452055,0.23439365122355735,0.09519758661219617,0.3552042017259191,0.16167004014824296,0.08419393996463846,0.32095347668563384,0.08804840441636988,0.011003646647557708,0.03425072504028526,0.6235632183908045,0.2429117390144202,0.07362163573187308
copula_global,currency_year,UZS:2026,217,0.2626728110599078,0.25729867895966035,0.18555252015966295,0.5547763683163821,0.02466640912369102,0.20750437556014276,0.6236857895011914,0.1223607091265363,-0.02195185540047981,-0.06890942118480925,0.6749999999999999,0.4341919251895026,-0.09769430000284528
copula_currency,ALL,ALL,2910,0.13711340206185568,0.24962785078778627,0.12590358140570795,0.42428778856403737,0.1308731165219401,0.12428935098399156,0.4201615955475662,0.036075777056309745,0.0016142304217163922,0.004126193016471158,0.6659405383231076,0.3044439876163329,0.09479733946563038
copula_currency,currency,AMD,582,0.13402061855670103,0.27666845378369603,0.12830198911551305,0.43275735717809294,0.1652742153822364,0.12577164709706154,0.4256587965246838,0.05863016489283398,0.002530342018451509,0.007098560653409136,0.7425722425722426,0.3853948374392796,0.10664405048940243
copula_currency,currency,KGS,582,0.1254295532646048,0.25670944683824265,0.12187094777822041,0.4167872419730657,0.13927334096560692,0.11902167774192814,0.40898767412764064,0.053356977010581175,0.0028492700362922757,0.0077995678454250705,0.7273326694835428,0.33703179884981943,0.08591636395502575
copula_currency,currency,KZT,582,0.12027491408934708,0.2156486788258991,0.11136652606991428,0.38820697848846014,0.11529496100271149,0.11053956537080295,0.3863846269148742,0.018582975693817182,0.000826960699111326,0.0018223515735859563,0.6754045758928571,0.3343005549059009,0.0967119853088943
copula_currency,currency,TJS,582,0.15807560137457044,0.25371390842965463,0.1380260820112774,0.4517955336337294,0.10953536603982707,0.13594335339806202,0.4459489844455212,0.03804832085802693,0.0020827286132153733,0.00584654918820815,0.6617125110913931,0.3429714168747372,0.07148704518180013
copula_currency,currency,UZS,582,0.14776632302405499,0.24539876606143887,0.12995236205361468,0.4318918315468389,0.12498769921931886,0.1301705113121031,0.4338278957251116,0.049337510515530605,-0.00021814925848842592,-0.0019360641782726895,0.708141879219805,0.30513581137731244,0.07565018870378826
copula_currency,year,2025,1825,0.08712328767123288,0.2427377242690391,0.10135785944499368,0.3700524313766612,0.16417439149949692,0.0918269067925903,0.3408907816991181,0.09340597880844757,0.009530952652403377,0.029161649677543144,0.6292668010600466,0.25102797007761685,0.07076841269104935
copula_currency,year,2026,1085,0.22119815668202766,0.2612172341027297,0.1671901644271859,0.5155131589483337,0.07485945123710966,0.17889207969303053,0.5534972962603937,0.07513541209246463,-0.011701915265844631,-0.03798413731205996,0.6490853057199211,0.36083110293670173,-0.00027596085535497306
copula_currency,currency_year,AMD:2025,365,0.0821917808219178,0.2660434393948892,0.10600426869860537,0.38475761893340354,0.1907670226091307,0.09493033753036516,0.35273272496636876,0.12284183894163633,0.011073931168240209,0.032024893967034784,0.6269651741293532,0.31693463365405655,0.06792518366749437
copula_currency,currency_year,AMD:2026,217,0.22119815668202766,0.2945400217648687,0.16580737138358362,0.513494244087363,0.12239460875635429,0.17764758254334806,0.5483224652748452,0.06304722655954514,-0.011840211159764441,-0.03482822118748219,0.7307692307692308,0.44127903326981316,0.05934738219680914
copula_currency,currency_year,KGS:2025,365,0.0821917808219178,0.24708137491933432,0.10058556403425095,0.3699244377769503,0.17156328032593432,0.09346314690462548,0.34892677558393387,0.11284100031208372,0.007122417129625469,0.02099766219301641,0.6256716417910447,0.2579239683659406,0.0587222800138506
copula_currency,currency_year,KGS:2026,217,0.19815668202764977,0.2729041300198166,0.15767355177153308,0.4956117743766699,0.08496077015215306,0.1620118332977598,0.5100117661481611,0.04669679490208442,-0.004338281526226728,-0.014399991771491205,0.7203956161454157,0.4143553246159277,0.03826397525006864
copula_currency,currency_year,KZT:2025,365,0.049315068493150684,0.20804278794688344,0.07246486653618846,0.30016746573583714,0.15872771945373276,0.05969088942650255,0.2571765675650781,0.09959900875021223,0.012773977109685905,0.04299089817075902,0.34301953250080053,0.03888017709190974,0.059128710703520534
copula_currency,currency_year,KZT:2026,217,0.23963133640552994,0.22844199758553363,0.1768001930275637,0.5362918732106139,0.04223986038232994,0.19606844426328982,0.6037161553143005,0.11768823198168604,-0.01926825123572612,-0.06742428210368656,0.710955710955711,0.4822859888530562,-0.0754483715993561
copula_currency,currency_year,TJS:2025,365,0.14246575342465753,0.2555926341045289,0.13174450837184606,0.4386461147861019,0.13412328663662143,0.12685622013681985,0.42466436369457583,0.04528020136083672,0.004888288235026211,0.013981751091526051,0.6434627672646842,0.3850477670757371,0.08884308527578472
copula_currency,currency_year,TJS:2026,217,0.18433179723502305,0.2505538398981841,0.14859186255686457,0.47391321971384015,0.06817780374567985,0.15122816280061224,0.48175030506347055,0.02588409789247126,-0.002636300243747669,-0.007837085349630402,0.7074152542372882,0.35139605030491017,0.04229370585320859
copula_currency,currency_year,UZS:2025,365,0.07945205479452055,0.23692838497955954,0.09599008958407751,0.35676651965101325,0.16569064847206524,0.08419393996463846,0.32095347668563384,0.08804840441636988,0.011796149619439047,0.035813042965379405,0.6193041871921182,0.24824740221146785,0.07764224405569536
copula_currency,currency_year,UZS:2026,217,0.2626728110599078,0.25964618124524524,0.18707784339638456,0.5582546833531816,0.056524213149031166,0.20750437556014276,0.6236857895011914,0.1223607091265363,-0.0204265321637582,-0.06543110614800973,0.6683114035087719,0.3672839822580724,-0.06583649597750513
