currency,date,decision_at,current_index,announced_index,effective_date,announced_effective_date,current_price,announced_price,source_max_received_at,availability_evidence
KZT,2025-11-25,2025-11-25T18:30:00+03:00,3928,3929,2025-11-25,2025-11-26,0.15216200000000002,0.151855,2025-11-25T18:00:00+03:00,calendar_assumed
TJS,2025-11-25,2025-11-25T18:30:00+03:00,3927,3928,2025-11-25,2025-11-26,8.49381,8.49798,2025-11-25T18:00:00+03:00,calendar_assumed
UZS,2025-11-25,2025-11-25T18:30:00+03:00,3927,3928,2025-11-25,2025-11-26,0.006592400000000001,0.006586539999999999,2025-11-25T18:00:00+03:00,calendar_assumed
AMD,2025-11-26,2025-11-26T18:30:00+03:00,3928,3929,2025-11-26,2025-11-27,0.20708,0.206219,2025-11-26T18:00:00+03:00,calendar_assumed
KGS,2025-11-26,2025-11-26T18:30:00+03:00,3928,3929,2025-11-26,2025-11-27,0.902933,0.898732,2025-11-26T18:00:00+03:00,calendar_assumed
KZT,2025-11-26,2025-11-26T18:30:00+03:00,3929,3930,2025-11-26,2025-11-27,0.151855,0.151609,2025-11-26T18:00:00+03:00,calendar_assumed
TJS,2025-11-26,2025-11-26T18:30:00+03:00,3928,3929,2025-11-26,2025-11-27,8.49798,8.45844,2025-11-26T18:00:00+03:00,calendar_assumed
UZS,2025-11-26,2025-11-26T18:30:00+03:00,3928,3929,2025-11-26,2025-11-27,0.006586539999999999,0.00658414,2025-11-26T18:00:00+03:00,calendar_assumed
AMD,2025-11-27,2025-11-27T18:30:00+03:00,3929,3930,2025-11-27,2025-11-28,0.206219,0.20534400000000003,2025-11-27T18:00:00+03:00,calendar_assumed
KGS,2025-11-27,2025-11-27T18:30:00+03:00,3929,3930,2025-11-27,2025-11-28,0.898732,0.8948,2025-11-27T18:00:00+03:00,calendar_assumed
KZT,2025-11-27,2025-11-27T18:30:00+03:00,3930,3931,2025-11-27,2025-11-28,0.151609,0.150864,2025-11-27T18:00:00+03:00,calendar_assumed
TJS,2025-11-27,2025-11-27T18:30:00+03:00,3929,3930,2025-11-27,2025-11-28,8.45844,8.42661,2025-11-27T18:00:00+03:00,calendar_assumed
UZS,2025-11-27,2025-11-27T18:30:00+03:00,3929,3930,2025-11-27,2025-11-28,0.00658414,0.00658584,2025-11-27T18:00:00+03:00,calendar_assumed
AMD,2025-11-28,2025-11-28T18:30:00+03:00,3930,3931,2025-11-28,2025-11-29,0.20534400000000003,0.205092,2025-11-28T18:00:00+03:00,calendar_assumed
KGS,2025-11-28,2025-11-28T18:30:00+03:00,3930,3931,2025-11-28,2025-11-29,0.8948,0.89455,2025-11-28T18:00:00+03:00,calendar_assumed
KZT,2025-11-28,2025-11-28T18:30:00+03:00,3931,3932,2025-11-28,2025-11-29,0.150864,0.15135300000000002,2025-11-28T18:00:00+03:00,calendar_assumed
TJS,2025-11-28,2025-11-28T18:30:00+03:00,3930,3931,2025-11-28,2025-11-29,8.42661,8.42425,2025-11-28T18:00:00+03:00,calendar_assumed
UZS,2025-11-28,2025-11-28T18:30:00+03:00,3930,3931,2025-11-28,2025-11-29,0.00658584,0.006572539999999999,2025-11-28T18:00:00+03:00,calendar_assumed
AMD,2025-12-01,2025-12-01T18:30:00+03:00,3931,3932,2025-11-29,2025-12-02,0.205092,0.203842,2025-12-01T18:00:00+03:00,calendar_assumed
KGS,2025-12-01,2025-12-01T18:30:00+03:00,3931,3932,2025-11-29,2025-12-02,0.89455,0.888539,2025-12-01T18:00:00+03:00,calendar_assumed
KZT,2025-12-01,2025-12-01T18:30:00+03:00,3932,3933,2025-11-29,2025-12-02,0.15135300000000002,0.15160600000000002,2025-12-01T18:00:00+03:00,calendar_assumed
TJS,2025-12-01,2025-12-01T18:30:00+03:00,3931,3932,2025-11-29,2025-12-02,8.42425,8.382439999999999,2025-12-01T18:00:00+03:00,calendar_assumed
UZS,2025-12-01,2025-12-01T18:30:00+03:00,3931,3932,2025-11-29,2025-12-02,0.006572539999999999,0.006507250000000001,2025-12-01T18:00:00+03:00,calendar_assumed
AMD,2025-12-02,2025-12-02T18:30:00+03:00,3932,3933,2025-12-02,2025-12-03,0.203842,0.203187,2025-12-02T18:00:00+03:00,calendar_assumed
KGS,2025-12-02,2025-12-02T18:30:00+03:00,3932,3933,2025-12-02,2025-12-03,0.888539,0.885799,2025-12-02T18:00:00+03:00,calendar_assumed
KZT,2025-12-02,2025-12-02T18:30:00+03:00,3933,3934,2025-12-02,2025-12-03,0.15160600000000002,0.150868,2025-12-02T18:00:00+03:00,calendar_assumed
TJS,2025-12-02,2025-12-02T18:30:00+03:00,3932,3933,2025-12-02,2025-12-03,8.382439999999999,8.35659,2025-12-02T18:00:00+03:00,calendar_assumed
UZS,2025-12-02,2025-12-02T18:30:00+03:00,3932,3933,2025-12-02,2025-12-03,0.006507250000000001,0.00651193,2025-12-02T18:00:00+03:00,calendar_assumed
AMD,2025-12-03,2025-12-03T18:30:00+03:00,3933,3934,2025-12-03,2025-12-04,0.203187,0.204501,2025-12-03T18:00:00+03:00,calendar_assumed
KGS,2025-12-03,2025-12-03T18:30:00+03:00,3933,3934,2025-12-03,2025-12-04,0.885799,0.8914310000000001,2025-12-03T18:00:00+03:00,calendar_assumed
KZT,2025-12-03,2025-12-03T18:30:00+03:00,3934,3935,2025-12-03,2025-12-04,0.150868,0.153396,2025-12-03T18:00:00+03:00,calendar_assumed
TJS,2025-12-03,2025-12-03T18:30:00+03:00,3933,3934,2025-12-03,2025-12-04,8.35659,8.42262,2025-12-03T18:00:00+03:00,calendar_assumed
UZS,2025-12-03,2025-12-03T18:30:00+03:00,3933,3934,2025-12-03,2025-12-04,0.00651193,0.006561409999999999,2025-12-03T18:00:00+03:00,calendar_assumed
AMD,2025-12-04,2025-12-04T18:30:00+03:00,3934,3935,2025-12-04,2025-12-05,0.204501,0.20194900000000002,2025-12-04T18:00:00+03:00,calendar_assumed
KGS,2025-12-04,2025-12-04T18:30:00+03:00,3934,3935,2025-12-04,2025-12-05,0.8914310000000001,0.8801690000000001,2025-12-04T18:00:00+03:00,calendar_assumed
KZT,2025-12-04,2025-12-04T18:30:00+03:00,3935,3936,2025-12-04,2025-12-05,0.153396,0.152753,2025-12-04T18:00:00+03:00,calendar_assumed
TJS,2025-12-04,2025-12-04T18:30:00+03:00,3934,3935,2025-12-04,2025-12-05,8.42262,8.32072,2025-12-04T18:00:00+03:00,calendar_assumed
UZS,2025-12-04,2025-12-04T18:30:00+03:00,3934,3935,2025-12-04,2025-12-05,0.006561409999999999,0.006461409999999999,2025-12-04T18:00:00+03:00,calendar_assumed
AMD,2025-12-05,2025-12-05T18:30:00+03:00,3935,3936,2025-12-05,2025-12-06,0.20194900000000002,0.19945900000000003,2025-12-05T18:00:00+03:00,calendar_assumed
KGS,2025-12-05,2025-12-05T18:30:00+03:00,3935,3936,2025-12-05,2025-12-06,0.8801690000000001,0.8701399999999999,2025-12-05T18:00:00+03:00,calendar_assumed
KZT,2025-12-05,2025-12-05T18:30:00+03:00,3936,3937,2025-12-05,2025-12-06,0.152753,0.152294,2025-12-05T18:00:00+03:00,calendar_assumed
TJS,2025-12-05,2025-12-05T18:30:00+03:00,3935,3936,2025-12-05,2025-12-06,8.32072,8.22937,2025-12-05T18:00:00+03:00,calendar_assumed
UZS,2025-12-05,2025-12-05T18:30:00+03:00,3935,3936,2025-12-05,2025-12-06,0.006461409999999999,0.00636063,2025-12-05T18:00:00+03:00,calendar_assumed
AMD,2025-12-08,2025-12-08T18:30:00+03:00,3936,3937,2025-12-06,2025-12-09,0.19945900000000003,0.202525,2025-12-08T18:00:00+03:00,calendar_assumed
KGS,2025-12-08,2025-12-08T18:30:00+03:00,3936,3937,2025-12-06,2025-12-09,0.8701399999999999,0.883628,2025-12-08T18:00:00+03:00,calendar_assumed
KZT,2025-12-08,2025-12-08T18:30:00+03:00,3937,3938,2025-12-06,2025-12-09,0.152294,0.153171,2025-12-08T18:00:00+03:00,calendar_assumed
TJS,2025-12-08,2025-12-08T18:30:00+03:00,3936,3937,2025-12-06,2025-12-09,8.22937,8.35694,2025-12-08T18:00:00+03:00,calendar_assumed
UZS,2025-12-08,2025-12-08T18:30:00+03:00,3936,3937,2025-12-06,2025-12-09,0.00636063,0.00645923,2025-12-08T18:00:00+03:00,calendar_assumed
AMD,2025-12-09,2025-12-09T18:30:00+03:00,3937,3938,2025-12-09,2025-12-10,0.202525,0.201248,2025-12-09T18:00:00+03:00,calendar_assumed
KGS,2025-12-09,2025-12-09T18:30:00+03:00,3937,3938,2025-12-09,2025-12-10,0.883628,0.878312,2025-12-09T18:00:00+03:00,calendar_assumed
KZT,2025-12-09,2025-12-09T18:30:00+03:00,3938,3939,2025-12-09,2025-12-10,0.153171,0.151108,2025-12-09T18:00:00+03:00,calendar_assumed
TJS,2025-12-09,2025-12-09T18:30:00+03:00,3937,3938,2025-12-09,2025-12-10,8.35694,8.32251,2025-12-09T18:00:00+03:00,calendar_assumed
UZS,2025-12-09,2025-12-09T18:30:00+03:00,3937,3938,2025-12-09,2025-12-10,0.00645923,0.00640599,2025-12-09T18:00:00+03:00,calendar_assumed
AMD,2025-12-10,2025-12-10T18:30:00+03:00,3938,3939,2025-12-10,2025-12-11,0.201248,0.204022,2025-12-10T18:00:00+03:00,calendar_assumed
KGS,2025-12-10,2025-12-10T18:30:00+03:00,3938,3939,2025-12-10,2025-12-11,0.878312,0.890792,2025-12-10T18:00:00+03:00,calendar_assumed
KZT,2025-12-10,2025-12-10T18:30:00+03:00,3939,3940,2025-12-10,2025-12-11,0.151108,0.151338,2025-12-10T18:00:00+03:00,calendar_assumed
TJS,2025-12-10,2025-12-10T18:30:00+03:00,3938,3939,2025-12-10,2025-12-11,8.32251,8.43967,2025-12-10T18:00:00+03:00,calendar_assumed
UZS,2025-12-10,2025-12-10T18:30:00+03:00,3938,3939,2025-12-10,2025-12-11,0.00640599,0.00648993,2025-12-10T18:00:00+03:00,calendar_assumed
AMD,2025-12-11,2025-12-11T18:30:00+03:00,3939,3940,2025-12-11,2025-12-12,0.204022,0.20778300000000002,2025-12-11T18:00:00+03:00,calendar_assumed
KGS,2025-12-11,2025-12-11T18:30:00+03:00,3939,3940,2025-12-11,2025-12-12,0.890792,0.9072589999999999,2025-12-11T18:00:00+03:00,calendar_assumed
KZT,2025-12-11,2025-12-11T18:30:00+03:00,3940,3941,2025-12-11,2025-12-12,0.151338,0.15305,2025-12-11T18:00:00+03:00,calendar_assumed
TJS,2025-12-11,2025-12-11T18:30:00+03:00,3939,3940,2025-12-11,2025-12-12,8.43967,8.59968,2025-12-11T18:00:00+03:00,calendar_assumed
UZS,2025-12-11,2025-12-11T18:30:00+03:00,3939,3940,2025-12-11,2025-12-12,0.00648993,0.006600149999999999,2025-12-11T18:00:00+03:00,calendar_assumed
AMD,2025-12-12,2025-12-12T18:30:00+03:00,3940,3941,2025-12-12,2025-12-13,0.20778300000000002,0.208842,2025-12-12T18:00:00+03:00,calendar_assumed
KGS,2025-12-12,2025-12-12T18:30:00+03:00,3940,3941,2025-12-12,2025-12-13,0.9072589999999999,0.911716,2025-12-12T18:00:00+03:00,calendar_assumed
KZT,2025-12-12,2025-12-12T18:30:00+03:00,3941,3942,2025-12-12,2025-12-13,0.15305,0.15332,2025-12-12T18:00:00+03:00,calendar_assumed
TJS,2025-12-12,2025-12-12T18:30:00+03:00,3940,3941,2025-12-12,2025-12-13,8.59968,8.631359999999999,2025-12-12T18:00:00+03:00,calendar_assumed
UZS,2025-12-12,2025-12-12T18:30:00+03:00,3940,3941,2025-12-12,2025-12-13,0.006600149999999999,0.006617959999999999,2025-12-12T18:00:00+03:00,calendar_assumed
AMD,2025-12-15,2025-12-15T18:30:00+03:00,3941,3942,2025-12-13,2025-12-16,0.208842,0.208146,2025-12-15T18:00:00+03:00,calendar_assumed
KGS,2025-12-15,2025-12-15T18:30:00+03:00,3941,3942,2025-12-13,2025-12-16,0.911716,0.9085129999999999,2025-12-15T18:00:00+03:00,calendar_assumed
KZT,2025-12-15,2025-12-15T18:30:00+03:00,3942,3943,2025-12-13,2025-12-16,0.15332,0.152091,2025-12-15T18:00:00+03:00,calendar_assumed
TJS,2025-12-15,2025-12-15T18:30:00+03:00,3941,3942,2025-12-13,2025-12-16,8.631359999999999,8.601040000000001,2025-12-15T18:00:00+03:00,calendar_assumed
UZS,2025-12-15,2025-12-15T18:30:00+03:00,3941,3942,2025-12-13,2025-12-16,0.006617959999999999,0.0065672,2025-12-15T18:00:00+03:00,calendar_assumed
AMD,2025-12-16,2025-12-16T18:30:00+03:00,3942,3943,2025-12-16,2025-12-17,0.208146,0.208063,2025-12-16T18:00:00+03:00,calendar_assumed
KGS,2025-12-16,2025-12-16T18:30:00+03:00,3942,3943,2025-12-16,2025-12-17,0.9085129999999999,0.908293,2025-12-16T18:00:00+03:00,calendar_assumed
KZT,2025-12-16,2025-12-16T18:30:00+03:00,3943,3944,2025-12-16,2025-12-17,0.152091,0.152865,2025-12-16T18:00:00+03:00,calendar_assumed
TJS,2025-12-16,2025-12-16T18:30:00+03:00,3942,3943,2025-12-16,2025-12-17,8.601040000000001,8.615359999999999,2025-12-16T18:00:00+03:00,calendar_assumed
UZS,2025-12-16,2025-12-16T18:30:00+03:00,3942,3943,2025-12-16,2025-12-17,0.0065672,0.00656146,2025-12-16T18:00:00+03:00,calendar_assumed
AMD,2025-12-17,2025-12-17T18:30:00+03:00,3943,3944,2025-12-17,2025-12-18,0.208063,0.21065799999999998,2025-12-17T18:00:00+03:00,calendar_assumed
KGS,2025-12-17,2025-12-17T18:30:00+03:00,3943,3944,2025-12-17,2025-12-18,0.908293,0.919162,2025-12-17T18:00:00+03:00,calendar_assumed
KZT,2025-12-17,2025-12-17T18:30:00+03:00,3944,3945,2025-12-17,2025-12-18,0.152865,0.154694,2025-12-17T18:00:00+03:00,calendar_assumed
TJS,2025-12-17,2025-12-17T18:30:00+03:00,3943,3944,2025-12-17,2025-12-18,8.615359999999999,8.69996,2025-12-17T18:00:00+03:00,calendar_assumed
UZS,2025-12-17,2025-12-17T18:30:00+03:00,3943,3944,2025-12-17,2025-12-18,0.00656146,0.00666519,2025-12-17T18:00:00+03:00,calendar_assumed
AMD,2025-12-18,2025-12-18T18:30:00+03:00,3944,3945,2025-12-18,2025-12-19,0.21065799999999998,0.209777,2025-12-18T18:00:00+03:00,calendar_assumed
KGS,2025-12-18,2025-12-18T18:30:00+03:00,3944,3945,2025-12-18,2025-12-19,0.919162,0.915153,2025-12-18T18:00:00+03:00,calendar_assumed
KZT,2025-12-18,2025-12-18T18:30:00+03:00,3945,3946,2025-12-18,2025-12-19,0.154694,0.155607,2025-12-18T18:00:00+03:00,calendar_assumed
TJS,2025-12-18,2025-12-18T18:30:00+03:00,3944,3945,2025-12-18,2025-12-19,8.69996,8.66286,2025-12-18T18:00:00+03:00,calendar_assumed
UZS,2025-12-18,2025-12-18T18:30:00+03:00,3944,3945,2025-12-18,2025-12-19,0.00666519,0.00665719,2025-12-18T18:00:00+03:00,calendar_assumed
AMD,2025-12-19,2025-12-19T18:30:00+03:00,3945,3946,2025-12-19,2025-12-20,0.209777,0.211608,2025-12-19T18:00:00+03:00,calendar_assumed
KGS,2025-12-19,2025-12-19T18:30:00+03:00,3945,3946,2025-12-19,2025-12-20,0.915153,0.923065,2025-12-19T18:00:00+03:00,calendar_assumed
KZT,2025-12-19,2025-12-19T18:30:00+03:00,3946,3947,2025-12-19,2025-12-20,0.155607,0.15718400000000002,2025-12-19T18:00:00+03:00,calendar_assumed
TJS,2025-12-19,2025-12-19T18:30:00+03:00,3945,3946,2025-12-19,2025-12-20,8.66286,8.73643,2025-12-19T18:00:00+03:00,calendar_assumed
UZS,2025-12-19,2025-12-19T18:30:00+03:00,3945,3946,2025-12-19,2025-12-20,0.00665719,0.006729000000000001,2025-12-19T18:00:00+03:00,calendar_assumed
AMD,2025-12-22,2025-12-22T18:30:00+03:00,3946,3947,2025-12-20,2025-12-23,0.211608,0.20790199999999998,2025-12-22T18:00:00+03:00,calendar_assumed
KGS,2025-12-22,2025-12-22T18:30:00+03:00,3946,3947,2025-12-20,2025-12-23,0.923065,0.9069710000000001,2025-12-22T18:00:00+03:00,calendar_assumed
KZT,2025-12-22,2025-12-22T18:30:00+03:00,3947,3948,2025-12-20,2025-12-23,0.15718400000000002,0.153218,2025-12-22T18:00:00+03:00,calendar_assumed
TJS,2025-12-22,2025-12-22T18:30:00+03:00,3946,3947,2025-12-20,2025-12-23,8.73643,8.584109999999999,2025-12-22T18:00:00+03:00,calendar_assumed
UZS,2025-12-22,2025-12-22T18:30:00+03:00,3946,3947,2025-12-20,2025-12-23,0.006729000000000001,0.00661168,2025-12-22T18:00:00+03:00,calendar_assumed
AMD,2025-12-23,2025-12-23T18:30:00+03:00,3947,3948,2025-12-23,2025-12-24,0.20790199999999998,0.205963,2025-12-23T18:00:00+03:00,calendar_assumed
KGS,2025-12-23,2025-12-23T18:30:00+03:00,3947,3948,2025-12-23,2025-12-24,0.9069710000000001,0.898628,2025-12-23T18:00:00+03:00,calendar_assumed
KZT,2025-12-23,2025-12-23T18:30:00+03:00,3948,3949,2025-12-23,2025-12-24,0.153218,0.152586,2025-12-23T18:00:00+03:00,calendar_assumed
TJS,2025-12-23,2025-12-23T18:30:00+03:00,3947,3948,2025-12-23,2025-12-24,8.584109999999999,8.50515,2025-12-23T18:00:00+03:00,calendar_assumed
UZS,2025-12-23,2025-12-23T18:30:00+03:00,3947,3948,2025-12-23,2025-12-24,0.00661168,0.00652032,2025-12-23T18:00:00+03:00,calendar_assumed
AMD,2025-12-24,2025-12-24T18:30:00+03:00,3948,3949,2025-12-24,2025-12-25,0.205963,0.205623,2025-12-24T18:00:00+03:00,calendar_assumed
KGS,2025-12-24,2025-12-24T18:30:00+03:00,3948,3949,2025-12-24,2025-12-25,0.898628,0.896933,2025-12-24T18:00:00+03:00,calendar_assumed
KZT,2025-12-24,2025-12-24T18:30:00+03:00,3949,3950,2025-12-24,2025-12-25,0.152586,0.153743,2025-12-24T18:00:00+03:00,calendar_assumed
TJS,2025-12-24,2025-12-24T18:30:00+03:00,3948,3949,2025-12-24,2025-12-25,8.50515,8.48507,2025-12-24T18:00:00+03:00,calendar_assumed
UZS,2025-12-24,2025-12-24T18:30:00+03:00,3948,3949,2025-12-24,2025-12-25,0.00652032,0.00649978,2025-12-24T18:00:00+03:00,calendar_assumed
AMD,2025-12-25,2025-12-25T18:30:00+03:00,3949,3950,2025-12-25,2025-12-26,0.205623,0.204148,2025-12-25T18:00:00+03:00,calendar_assumed
KGS,2025-12-25,2025-12-25T18:30:00+03:00,3949,3950,2025-12-25,2025-12-26,0.896933,0.890616,2025-12-25T18:00:00+03:00,calendar_assumed
KZT,2025-12-25,2025-12-25T18:30:00+03:00,3950,3951,2025-12-25,2025-12-26,0.153743,0.152416,2025-12-25T18:00:00+03:00,calendar_assumed
TJS,2025-12-25,2025-12-25T18:30:00+03:00,3949,3950,2025-12-25,2025-12-26,8.48507,8.42066,2025-12-25T18:00:00+03:00,calendar_assumed
UZS,2025-12-25,2025-12-25T18:30:00+03:00,3949,3950,2025-12-25,2025-12-26,0.00649978,0.0064482,2025-12-25T18:00:00+03:00,calendar_assumed
AMD,2025-12-26,2025-12-26T18:30:00+03:00,3950,3951,2025-12-26,2025-12-27,0.204148,0.20366599999999999,2025-12-26T18:00:00+03:00,calendar_assumed
KGS,2025-12-26,2025-12-26T18:30:00+03:00,3950,3951,2025-12-26,2025-12-27,0.890616,0.8886740000000001,2025-12-26T18:00:00+03:00,calendar_assumed
KZT,2025-12-26,2025-12-26T18:30:00+03:00,3951,3952,2025-12-26,2025-12-27,0.152416,0.151503,2025-12-26T18:00:00+03:00,calendar_assumed
TJS,2025-12-26,2025-12-26T18:30:00+03:00,3950,3951,2025-12-26,2025-12-27,8.42066,8.40162,2025-12-26T18:00:00+03:00,calendar_assumed
UZS,2025-12-26,2025-12-26T18:30:00+03:00,3950,3951,2025-12-26,2025-12-27,0.0064482,0.00644358,2025-12-26T18:00:00+03:00,calendar_assumed
AMD,2025-12-29,2025-12-29T18:30:00+03:00,3951,3952,2025-12-27,2025-12-30,0.20366599999999999,0.203027,2025-12-29T18:00:00+03:00,calendar_assumed
KGS,2025-12-29,2025-12-29T18:30:00+03:00,3951,3952,2025-12-27,2025-12-30,0.8886740000000001,0.8859999999999999,2025-12-29T18:00:00+03:00,calendar_assumed
KZT,2025-12-29,2025-12-29T18:30:00+03:00,3952,3953,2025-12-27,2025-12-30,0.151503,0.153481,2025-12-29T18:00:00+03:00,calendar_assumed
TJS,2025-12-29,2025-12-29T18:30:00+03:00,3951,3952,2025-12-27,2025-12-30,8.40162,8.37505,2025-12-29T18:00:00+03:00,calendar_assumed
UZS,2025-12-29,2025-12-29T18:30:00+03:00,3951,3952,2025-12-27,2025-12-30,0.00644358,0.00644029,2025-12-29T18:00:00+03:00,calendar_assumed
AMD,2025-12-30,2025-12-30T18:30:00+03:00,3952,3953,2025-12-30,2025-12-31,0.203027,0.205126,2025-12-30T18:00:00+03:00,calendar_assumed
KGS,2025-12-30,2025-12-30T18:30:00+03:00,3952,3953,2025-12-30,2025-12-31,0.8859999999999999,0.8948609999999999,2025-12-30T18:00:00+03:00,calendar_assumed
KZT,2025-12-30,2025-12-30T18:30:00+03:00,3953,3954,2025-12-30,2025-12-31,0.153481,0.154978,2025-12-30T18:00:00+03:00,calendar_assumed
TJS,2025-12-30,2025-12-30T18:30:00+03:00,3952,3953,2025-12-30,2025-12-31,8.37505,8.455929999999999,2025-12-30T18:00:00+03:00,calendar_assumed
UZS,2025-12-30,2025-12-30T18:30:00+03:00,3952,3953,2025-12-30,2025-12-31,0.00644029,0.006516500000000001,2025-12-30T18:00:00+03:00,calendar_assumed
AMD,2026-01-12,2026-01-12T18:30:00+03:00,3953,3954,2025-12-31,2026-01-13,0.205126,0.20672000000000001,2026-01-12T18:00:00+03:00,calendar_assumed
KGS,2026-01-12,2026-01-12T18:30:00+03:00,3953,3954,2025-12-31,2026-01-13,0.8948609999999999,0.900987,2026-01-12T18:00:00+03:00,calendar_assumed
KZT,2026-01-12,2026-01-12T18:30:00+03:00,3954,3955,2025-12-31,2026-01-13,0.154978,0.154511,2026-01-12T18:00:00+03:00,calendar_assumed
TJS,2026-01-12,2026-01-12T18:30:00+03:00,3953,3954,2025-12-31,2026-01-13,8.455929999999999,8.43554,2026-01-12T18:00:00+03:00,calendar_assumed
UZS,2026-01-12,2026-01-12T18:30:00+03:00,3953,3954,2025-12-31,2026-01-13,0.006516500000000001,0.006512120000000001,2026-01-12T18:00:00+03:00,calendar_assumed
AMD,2026-01-13,2026-01-13T18:30:00+03:00,3954,3955,2026-01-13,2026-01-14,0.20672000000000001,0.20705500000000002,2026-01-13T18:00:00+03:00,calendar_assumed
KGS,2026-01-13,2026-01-13T18:30:00+03:00,3954,3955,2026-01-13,2026-01-14,0.900987,0.901699,2026-01-13T18:00:00+03:00,calendar_assumed
KZT,2026-01-13,2026-01-13T18:30:00+03:00,3955,3956,2026-01-13,2026-01-14,0.154511,0.154662,2026-01-13T18:00:00+03:00,calendar_assumed
TJS,2026-01-13,2026-01-13T18:30:00+03:00,3954,3955,2026-01-13,2026-01-14,8.43554,8.43868,2026-01-13T18:00:00+03:00,calendar_assumed
UZS,2026-01-13,2026-01-13T18:30:00+03:00,3954,3955,2026-01-13,2026-01-14,0.006512120000000001,0.00654486,2026-01-13T18:00:00+03:00,calendar_assumed
AMD,2026-01-14,2026-01-14T18:30:00+03:00,3955,3956,2026-01-14,2026-01-15,0.20705500000000002,0.206587,2026-01-14T18:00:00+03:00,calendar_assumed
KGS,2026-01-14,2026-01-14T18:30:00+03:00,3955,3956,2026-01-14,2026-01-15,0.901699,0.898486,2026-01-14T18:00:00+03:00,calendar_assumed
KZT,2026-01-14,2026-01-14T18:30:00+03:00,3956,3957,2026-01-14,2026-01-15,0.154662,0.154137,2026-01-14T18:00:00+03:00,calendar_assumed
TJS,2026-01-14,2026-01-14T18:30:00+03:00,3955,3956,2026-01-14,2026-01-15,8.43868,8.408,2026-01-14T18:00:00+03:00,calendar_assumed
UZS,2026-01-14,2026-01-14T18:30:00+03:00,3955,3956,2026-01-14,2026-01-15,0.00654486,0.00654666,2026-01-14T18:00:00+03:00,calendar_assumed
AMD,2026-01-15,2026-01-15T18:30:00+03:00,3956,3957,2026-01-15,2026-01-16,0.206587,0.206969,2026-01-15T18:00:00+03:00,calendar_assumed
KGS,2026-01-15,2026-01-15T18:30:00+03:00,3956,3957,2026-01-15,2026-01-16,0.898486,0.897987,2026-01-15T18:00:00+03:00,calendar_assumed
KZT,2026-01-15,2026-01-15T18:30:00+03:00,3957,3958,2026-01-15,2026-01-16,0.154137,0.153847,2026-01-15T18:00:00+03:00,calendar_assumed
TJS,2026-01-15,2026-01-15T18:30:00+03:00,3956,3957,2026-01-15,2026-01-16,8.408,8.40492,2026-01-15T18:00:00+03:00,calendar_assumed
UZS,2026-01-15,2026-01-15T18:30:00+03:00,3956,3957,2026-01-15,2026-01-16,0.00654666,0.006560590000000001,2026-01-15T18:00:00+03:00,calendar_assumed
AMD,2026-01-16,2026-01-16T18:30:00+03:00,3957,3958,2026-01-16,2026-01-17,0.206969,0.20483,2026-01-16T18:00:00+03:00,calendar_assumed
KGS,2026-01-16,2026-01-16T18:30:00+03:00,3957,3958,2026-01-16,2026-01-17,0.897987,0.890031,2026-01-16T18:00:00+03:00,calendar_assumed
KZT,2026-01-16,2026-01-16T18:30:00+03:00,3958,3959,2026-01-16,2026-01-17,0.153847,0.15233,2026-01-16T18:00:00+03:00,calendar_assumed
TJS,2026-01-16,2026-01-16T18:30:00+03:00,3957,3958,2026-01-16,2026-01-17,8.40492,8.34315,2026-01-16T18:00:00+03:00,calendar_assumed
UZS,2026-01-16,2026-01-16T18:30:00+03:00,3957,3958,2026-01-16,2026-01-17,0.006560590000000001,0.00650628,2026-01-16T18:00:00+03:00,calendar_assumed
AMD,2026-01-19,2026-01-19T18:30:00+03:00,3958,3959,2026-01-17,2026-01-20,0.20483,0.205227,2026-01-19T18:00:00+03:00,calendar_assumed
KGS,2026-01-19,2026-01-19T18:30:00+03:00,3958,3959,2026-01-17,2026-01-20,0.890031,0.889178,2026-01-19T18:00:00+03:00,calendar_assumed
KZT,2026-01-19,2026-01-19T18:30:00+03:00,3959,3960,2026-01-17,2026-01-20,0.15233,0.151825,2026-01-19T18:00:00+03:00,calendar_assumed
TJS,2026-01-19,2026-01-19T18:30:00+03:00,3958,3959,2026-01-17,2026-01-20,8.34315,8.33515,2026-01-19T18:00:00+03:00,calendar_assumed
UZS,2026-01-19,2026-01-19T18:30:00+03:00,3958,3959,2026-01-17,2026-01-20,0.00650628,0.00645208,2026-01-19T18:00:00+03:00,calendar_assumed
AMD,2026-01-20,2026-01-20T18:30:00+03:00,3959,3960,2026-01-20,2026-01-21,0.205227,0.205229,2026-01-20T18:00:00+03:00,calendar_assumed
KGS,2026-01-20,2026-01-20T18:30:00+03:00,3959,3960,2026-01-20,2026-01-21,0.889178,0.8899339999999999,2026-01-20T18:00:00+03:00,calendar_assumed
KZT,2026-01-20,2026-01-20T18:30:00+03:00,3960,3961,2026-01-20,2026-01-21,0.151825,0.15270799999999998,2026-01-20T18:00:00+03:00,calendar_assumed
TJS,2026-01-20,2026-01-20T18:30:00+03:00,3959,3960,2026-01-20,2026-01-21,8.33515,8.34465,2026-01-20T18:00:00+03:00,calendar_assumed
UZS,2026-01-20,2026-01-20T18:30:00+03:00,3959,3960,2026-01-20,2026-01-21,0.00645208,0.00644602,2026-01-20T18:00:00+03:00,calendar_assumed
